,url,ingredients,instructions
1205,https://www.loveandlemons.com/miso-citrus-cod-en-papillote/,"2 pieces of cod, about 5-6 oz each
5 or so leaves of bok choy, per serving
a few handfuls of mushrooms (hon shimeji or enoki)
small handful of chopped scallions
2-3 orange slices per serving
salt & pepper
2 large pieces of parchment paper. (about 18 inches wide – the larger the easier)
a few red pepper flakes (optional)
2 cloves garlic, minced
1 tablespoon miso paste
1 tablespoon soy sauce or tamari
1 tablespoon agave
2 tablespoons rice vinegar
1 tablespoon sesame oil
juice of ½ an orange (about 3 tablespoons)
splash of chile-garlic sauce (optional)","Preheat oven to 375 degrees.
Whisk all sauce ingredients together. Taste and adjust seasonings. Set aside.
Season fish with a little salt & pepper on both sides.
Place bok choy, mushrooms, fish, scallions and pour on about ONE QUARTER of the sauce. Top with orange slices, set aside and prepare your second piece of fish the same way.
Wrap up your parchment by folding the left and right of the paper toward the center, creasing the edges shut as tightly as you can. Next fold and crease the top and bottom edges toward the center. (The first fold will want to fall apart until you get the top and bottom folded).
Bake for about 10 minutes. Remove from the oven and Let it sit for 30 seconds to 1 minute. Open it and check for done-ness. It should be opaque on the outside and still slightly translucent in the center. If your fish is not all the way cooked, fold the paper shut again and let it sit and steam for another minute or two. (no need to put it back in the oven unless it’s extremely underdone).
When your fish is done, pour the rest of the sauce over the top and serve."
1206,https://www.loveandlemons.com/butternut-squash-croquettes/,"½ a medium sized butternut squash, roasted until soft (about 1.5 cups of mash)
⅓ cup garbanzo bean flour
1 clove minced garlic
½ tablespoon olive oil
½ teaspoon cumin
½ teaspoon smoked paprika
pinch of cayenne
splash of maple syrup or agave (optional)
¼ cup chopped scallions, white and green parts
¼ cup chopped cilantro (optional)
¼ cup crumbled feta cheese (optional, omit if vegan)
salt & pepper
about 1 cup panko bread crumbs, for rolling
½ cup plain yogurt
juice and zest of one lime (or ½ a lemon)
splash of olive oil
1 garlic clove, minced
a few tablespoons of chopped cilantro
a few pinches of red pepper flakes (optional)
salt & pepper","Roast your butternut squash in a 400 degree oven for about 40 minutes or until it's soft. I roast mine whole (make a few holes in it with a fork), and then cut it in half lengthwise (and save the other half for another day). When it's cool enough to touch, scoop out the soft flesh. If it's not soft enough continue cooking it.
Using a potato masher or a fork, mash the butternut squash with the garbanzo flour, olive oil, garlic, cumin, paprika, cayenne, a touch of maple syrup, and a generous sprinkling of salt. Stir in the scallions, feta, and chopped cilantro. You can taste it at this point and adjust seasonings... (although keep in mind that the flavor gets infinitely better once they're cooked).
On a large plate, spread out the panko bread crumbs. Spoon about a tablespoon amount of the mash and shape into balls (as best you can, it's messy). Then gently roll them in the panko. (you might not use all the panko, it's ok).
Bake in a 350 degree oven for about 20 minutes or until golden brown.. If you have a broiler, turn it on during the last few to help the golden-ing along.
While the croquettes bake, stir together the yogurt sauce ingredients. Set in the fridge to chill until ready to serve."
1207,https://www.loveandlemons.com/sesame-orang-kale-salad/,"1 bunch raw kale, chopped into small pieces (about 5-6 loose cups)
¼ cup toasted slivered almonds
½ an avocado, chopped
miso-citrus dressing (below)
pickled red onions (below)
sesame tofu (below)
juice of 1 small orange (around 3-4 tablespoons)
1 tablespoon white miso paste
2 tablespoons rice vinegar
1 tablespoon agave (or honey or maple syrup)
3 tablespoons sesame oil
splash of sriracha
squeeze of lime
½ red onion
splash of rice vinegar
squeeze of lime
a few pinches of salt
1 block of tofu, sliced into about 8 slices
splash of soy sauce (tamari if gluten free)
splash of rice vinegar
splash of toasted sesame oil
sesame seeds & panko bread crumbs to coat","Pickled red onions: (make at least a few hours in advance) Thinly slice onions (on a mandoline if possible). Blanch in boiling water for 30-60 seconds. Remove and add vinegar, lime and salt. Chill for a few hours in the fridge (or pop them in the freezer to speed the process along, just don't forget about them).
Dressing: Whisk together the dressing ingredients, set aside.
Kale Salad: Place chopped kale leaves in a large bowl. Pour the dressing on top and (using your hands), massage the dressing into the kale for a minute or so. (This will help take away the bitterness of the leaves). Put the bowl in the fridge for at least 30 minutes -- this salad tastes better the longer you let it sit (up to a day).
Sesame Tofu: Slice your tofu and gently pat it with a clean towel to dab up some of the excess water. In an 8×8 square baking pan (with edges), mix together the soy sauce, rice vinegar, and sesame oil. Place the tofu slabs into the pan and flip them so you coat both sides. Set aside and let it marinate while you finish everything else (15-20 minutes or so). After it’s marinated, sprinkle both sides of each with some sesame seeds and some panko bread crumbs. Heat a large skillet with some olive oil. When the oil is hot, cook tofu for 2-3 minutes per side. Let cool to room temp and chop into small cubes for the salad.
To serve, remove the salad from the fridge and taste and adjust seasonings. Add the avocado, tofu, sliced almonds, and some of the pickled onions."
1208,https://www.loveandlemons.com/pasta-cauliflower-feta/,"2-3 cups cauliflower florets
2 shallots, coarsely chopped
2 garlic cloves, very coarsely chopped
Extra-virgin olive oil
Sea salt and fresh black pepper
6 ounces spaghetti noodles (I like Jovial's brown rice noodles)
A handful or two of baby spinach
Hot pasta water (about ½ cup)
Extra-virgin olive oil
Squeezes of lemon & some lemon zest
¼ cup chopped sun dried tomatoes (or perhaps olives)
¼ cup crumbled feta (optional)
¼ cup chopped fresh basil (or herbs of your choice)
2 tablespoons sliced almonds, toasted
¼ cup bread crumbs, toasted (optional)
Pinch of salt
Pinch of red pepper flakes
Poached egg (optional)","Roast cauliflower, shallots, and garlic in a 450 degree oven for 20-30 minutes. Be sure not to chop your garlic too small or it will burn before the cauliflower is done. Once it's golden brown, remove from the oven. Mix it all together and taste a piece, it should taste nutty and delicious. If it doesn't, add a small drizzle of olive oil, a teeny bit more garlic, and a pinch of salt if necessary. Set aside.
Cook your pasta for about 8 minutes or until it's done but al dente. Place spinach in a large bowl, and scoop your pasta noodles into the bowl with the spinach and toss so the spinach begins to wilt. Add some pasta water to help that along.
Next add half the roasted veggies, another drizzle of olive oil, a good squeeze of lemon, some lemon zest, sun-dried tomatoes, feta, and basil, and toss everything together. Taste and adjust seasonings. Top with the rest of the roasted cauliflower and the toasted bread crumbs & almonds. (Serve with poached eggs if you like)."
1209,https://www.loveandlemons.com/creamy-cauliflower-leek-soup/,"About 2 cups chopped cauliflower
2-3 leeks, white and very light green parts, chopped (about 1 to 1½ cups)
2 garlic cloves
Extra-virgin olive oil, for drizzling
½ cup raw, unsalted, un-roasted cashews, soaked overnight* (see note)
1½ teaspoons miso paste (or just salt if you don't have any)
Leaves from a few sprigs of marjoram or thyme
3 cups water
2 tablespoons more olive oil (to blend into the soup)
⅛ teaspoon smoked paprika (or more to taste)
Squeeze of lemon
Sea salt and fresh black pepper
Red pepper flakes (optional)
Splash of white wine vinegar or champagne vinegar, at the end (especially if you made yours too spicy like I did)","Preheat the oven to 400 degrees. Spread the cauliflower, leeks, and garlic on a baking sheet. Drizzle with olive oil and sprinkle with a few pinches of salt & pepper. Roast for 20-30 minutes, rotating halfway through. Remove when everything is starting to turn golden, but before the leeks are burning (if a few get too charred, it's ok, just pick them out later).
Add to your blender the veggies you just roasted, drained cashews, marjoram leaves, miso paste, a squeeze of lemon and 1½ cups water. Blend until pureed. Add the 2 tablespoons olive oil, paprika, and the remaining 1½ cups water. Blend again. Taste and adjust seasonings.
Pour into a medium saucepan and heat just until the soup is warm. Stir in a little more water if it's too thick. Serve with bread on the side."
1210,https://www.loveandlemons.com/chickpea-radicchio-wraps/,"1 can of chickpeas, drained and rinsed
a good splash of olive oil
a good squeeze of lemon & a bit of the zest
½ clove minced garlic
a few pinches of red pepper flakes
salt, pepper
2 big handfuls of a mix of basil & parsley
¼ cup olive oil
juice of half a lemon (about 3-4 tablespoons)
1 tablespoon champagne vinegar
½ clove of garlic, minced
¼ teaspoon honey
salt & pepper
1 small head of radicchio
chopped parsley & more red pepper flakes for garnish","Mix all chickpea ingredients together & coarsely mash. Set aside in the fridge for 15-30 minutes (or make a day ahead). Taste & adjust seasonings.
Make the basil-parsley oil by pulsing all ingredients together in a food processor. Taste & adjust.
Spoon chickpea mix into radicchio cups and top with a little basil-parsley oil."
1211,https://www.loveandlemons.com/chocolate-cupcakes-avocado-frosting-vegan/,"1¼ cups spelt flour (or blend of white/wheat)
¾ cup agave syrup
½ cup unsweetened cocoa powder
1 teaspoon baking soda
½ teaspoon salt
1 cup almond milk
1 teaspoon vanilla extract
3 tablespoons coconut oil
1 teaspoon apple cider vinegar
½ teaspoon cinnamon
2 very ripe avocados
¼ cup chopped baking chocolate (around 65% cacao)
¼ cup unsweetened cocoa powder
¼ cup agave
1 teaspoon vanilla
¼ cup almond milk
pinch of salt","Make the cupcakes: Mix the wet ingredients, mix the dry ingredients, mix together and bake for 15-18 minutes at 325 degrees. These are best if you under bake them slightly (since there's not very much oil in the recipe).
Make the frosting: Melt the baking chocolate in the microwave (careful not to burn it). Let it cool slightly. In a food processor mix all ingredients together. Taste and adjust. Let chill in the fridge for at least 15 or so minutes."
1212,https://www.loveandlemons.com/curried-sweet-potato-soup/,"2 tablespoons coconut oil
1 onion, chopped
2 cloves garlic, minced
1 tablespoons madras curry powder
2 medium sweet potatoes, chopped into cubes
½ cup peas (can be frozen)
1 can lite coconut milk (2 cups)
2-4 cups veggie broth (less for a thicker consistency, more for thinner)
2 tablespoons brown sugar
squeeze of one juicy lime
a few handfuls of spinach
salt
handful of chopped cilantro, for garnish
a few pinches of red pepper flakes","In a large pot, heat coconut oil. Add onion and some salt salt. Cook, stirring, until it becomes translucent. (about 5 minutes). Add curry powder and garlic and cook for another 30 seconds (don’t let either burn).
Add a good squeeze of lime, coconut milk, broth, chopped sweet potatoes, brown sugar and a little more salt. Turn heat down and simmer, covered, until the sweet potatoes are soft (20-30 minutes).
Stir in the peas and spinach and cook for just another minute or two.
Taste and adjust seasonings, adding a few pinches of red pepper flakes if you want it a little spicy.
Top with cilantro and serve with naan bread on the side."
1213,https://www.loveandlemons.com/asian-clementine-cabbage-salad/,"1 small napa cabbage, chopped thin (about 2 cups)
1 cup thinly sliced red cabbage
3-4 scallions, chopped
3-4 clementines, segmented (squeeze excess juice into the dressing)
a few sprigs of mint
sesame seeds, for garnish
3 tablespoons freshly squeezed clementine juice
2 tablespoons white miso paste
2 tablespoons rice vinegar
1 tablespoons honey (or agave, if vegan)
1 tablespoon sesame oil
splash of sriracha
1 block of tofu, sliced into about 8 slices
splash of soy sauce
splash of rice vinegar
splash of toasted sesame oil
sesame seeds & panko bread crumbs to coat
2-3 medium shallots, thinly sliced
vegetable oil
flour, for coating","Make the dressing: whisk together, taste and adjust seasonings.
Make the tofu: Slice your tofu and gently pat it with a clean towel to dab up some of the excess water.
In an 8x8 square baking pan (with edges), mix together the soy sauce, rice vinegar, and sesame oil. Place the tofu slabs into the pan and flip them so you coat both sides. Set aside and let it marinate while you finish everything else (15-20 minutes or so). After it's marinated, sprinkle both sides of each with some sesame seeds and some panko bread crumbs. Heat a large skillet with some olive oil. When the oil is hot, cook tofu for 2-3 minutes per side. Let cool to room temp and chop into small cubes for the salad.
Fry the shallots: After you slice your shallots, pat them dry with a clean towel. Toss shallots in a bit of flour. Heat a medium skillet with about ½ inch of oil. When the oil is hot, drop one slice in. If it bubbles you're ready to toss in the rest. If it burns, turn the heat down on your oil and test another. Fry the shallots for about 7-8 seconds each, remove and place on a plate with a paper towel to dry.
Assemble the salad: Toss everything (except the fried shallots and tofu) together with most of the dressing. This one is best if you let it sit in the fridge for 10 minutes or so before serving. Taste & adjust, adding more dressing and adjusting seasonings to your liking. Top with the chopped tofu and crispy fried shallots."
1214,https://www.loveandlemons.com/pear-fennel-salad/,"2 ripe pears, sliced about ⅛ inch thick
1 small fennel bulb, sliced paper thin (I use a mandoline)
Squeeze of lemon
A handful of arugula or other baby salad greens
¼ cup toasted walnuts
¼ cup crumbled feta
A few mint leaves
¼ cup extra-virgin olive oil
1-2 tablespoons sherry vinegar (to taste)
½ to 1 teaspoon Dijon mustard (to taste)
¼ teaspoon honey (optional)
Pinch of red pepper flakes
Sea salt & fresh black pepper","Thinly slice fennel into a small bowl (using a mandoline, ideally). Drizzle a tiny bit of olive oil, a small squeeze of lemon, and sprinkle some salt. Toss and set aside. (I find that marinating the fennel like this for a few minutes helps it become more tender).
Whisk together the dressing components, taste and adjust to your liking. Set aside.
In a larger bowl, toss together the pears, arugula, fennel, most of the feta, and most of the walnuts. Taste and adjust seasonings again. Assemble on a platter and top with the remaining feta, walnuts, and mint leaves."
1215,https://www.loveandlemons.com/endive-appetizers/,"1 cup cooked white beans, drained and rinsed
¼ cup extra-virgin olive oil
2 garlic cloves
Zest & juice of 1 lemon
Sea salt and fresh black pepper
A few pinches of red pepper flakes, for garnish
Chopped chives, for garnish
Endive, for serving
6 oz piece of sushi-grade tuna, salted, seared & chopped into pieces (yield ½ cup)
1 teaspoon soy sauce
1 teaspoon rice vinegar
1 teaspoon sesame oil
½ teaspoon dijon mustard
¼ cup chopped scallions
Sprinkling of sesame seeds, for garnish
Extra-virgin olive oil, for searing tuna
Endive, for serving","Make the Lemony White Bean Puree: Place the white beans, oil, garlic, lemon zest and juice, and a few pinches of salt and pepper in a food processor and process until smooth. Chill until ready to use. Taste & adjust seasonings.
Scoop spoonfuls of the puree into endive leaves and garnish with the chives and red pepper flakes, or serve in a small bowl with endive leaves on the side for dipping.
Make the Sesame Tuna Tartare: Sear the tuna (optional step). Heat oil in a small pan, and when it is hot, sear the tuna for about 30 seconds to 1 minute on each side. You want no more than ⅛ inch on both sides to turn white.
Let the tuna cool to room temperature and chop. Mix it with the soy sauce, rice vinegar, sesame oil, mustard, and scallions. Chill for at least 20 minutes, or until you’re ready to serve. Taste and adjust seasonings.
Scoop the tartare on endive leaves. Garnish with extra scallions and sesame seeds."
1216,https://www.loveandlemons.com/pomegranate-salad/,"2 medium sweet potatoes, cubed, plus olive oil, salt & pepper for roasting
2 cups baby salad greens (baby kale, spinach, arugula, etc.)
⅓ cup pomegranate seeds
⅓ cup crumbled feta
¼ cup toasted pistachios, chopped
Handful of chopped cilantro
2-3 scallions, chopped, white and green parts
2 tablespoons extra-virgin olive oil
½ garlic clove, minced
2 teaspoons honey
1 teaspoon sherry vinegar or white wine vinegar
Sea salt and fresh black pepper","Roast the sweet potatoes: Preheat your oven to 400 degrees. Drizzle the sweet potato cubes with some olive oil, salt, and pepper, and roast in the oven for 20-30 minutes, or until the edges start to turn a darker brown.
Make the dressing: Whisk together the olive oil, garlic, honey, vinegar, salt, and pepper. Taste and adjust.
Assemble the salad with the roasted sweet potatoes, greens, pomegranate, feta, pistachios, cilantro, and scallions. Toss lightly in the dressing and serve."
1217,https://www.loveandlemons.com/pistachio-ice-cream/,"2 cups full-fat coconut milk
2 tablespoons cornstarch
⅔ cup cane sugar
A few drops of freshly squeezed lemon juice
1 cup pistachios, blanched and skinned
Scant ¼ cup water
Sea salt
Crushed pistachios, for serving
Chocolate chips, for serving","Freeze the base of your ice cream maker for at least 12 hours, preferably overnight.
Make a slurry by mixing the ¼ cup of the coconut milk with the cornstarch. Stir until the starch is dissolved and the mixture is smooth.
In a medium saucepan over medium-low heat, combine the remaining 1¾ cups coconut milk and ⅓ cup of the sugar.
When it almost starts to boil, stir in the cornstarch mixture and cook at gentle simmer for 3 minutes, stirring constantly.
Remove the mixture from the heat, scrape it into a bowl, and transfer it to the fridge to chill thoroughly, preferably overnight.
In a high-speed blender, place the chilled ice cream base, lemon juice, pistachios, the remaining ⅓ cup sugar, water, and a pinch of sea salt. Blend until smooth.
Pour the mixture into your ice cream maker and follow the directions of the manufacturer to churn until thick (about 20 minutes). Scoop out and enjoy! If you would like thicker ice cream, freeze for 1-2 hours before serving."
1218,https://www.loveandlemons.com/creamy-sundried-tomato-soup/,"A few tablespoons extra-virgin olive oil
4 shallots, chopped
2 garlic cloves, smashed
½ cup white wine
4 cups veggie broth
1 cup coconut milk (I used full fat), plus more if needed at the end
½ cup sun dried tomatoes (from a jar, packed in oil)
Pinch of dried oregano
Red pepper flakes
Handful of coarsely chopped fresh basil, plus extra for garnish
2 teaspoons balsamic vinegar (or to taste)
1-2 teaspoons or so maple syrup or a pinch of sugar (optional, to taste)
¼ cup toasted pine nuts (optional, but adds a nice richness)
Sea salt and fresh black pepper","Heat the oil in a medium pot over medium heat. Add the shallots and garlic and some salt & pepper and cook until the shallots are translucent, about 4 minutes.
Add the wine, stir, and let the wine cook out for another few minutes. Add the broth, coconut milk, and sun dried tomatoes and a pinch of dried oregano and red pepper flakes. Stir, then reduce heat and let simmer for 30 minutes or so.
Remove from heat, add a handful of basil and blend the soup until smooth, ideally in a Vitamix or similar.
Taste and add the balsamic, maple syrup or sugar, and pine nuts, if using. Give the blender just a few pulses. Taste and adjust seasonings. Serve with an extra swirl of coconut milk, some chopped basil, and a few red pepper flakes on top."
1219,https://www.loveandlemons.com/shortbread-christmas-cookies-vegan/,"1 cup all-purpose flour
1 cup millet flour (or all-purpose is fine too)
½ teaspoon salt (only if using unsalted butter)
¾ cup powdered sugar or granulated sugar *
1 cup vegan butter, room temperature (I used vegan Earth Balance, next time I will try coconut oil)
1 teaspoon almond extract
Optional toppings – pistachios, pine nuts, dried fruit, etc","Preheat the oven to 325 degrees.
Sift together the flours, sugar, and salt, if using.
In a medium bowl, use a wooden spoon to mix the butter and almond extract together.
Add the dry ingredients and mix everything together. Use your hands if necessary to incorporate the butter and get the dough to come together. Your dough will be pretty crumbly. Stop when it has just come together, don’t overmix. Form it into a ball.
For cutout cookies: roll onto a nonstick baking sheet (I rolled pine nuts into the top of my dough), until your dough is about ¼ inch thick. (If the dough is sticky and you’re having a hard time, put it in the fridge for a little bit so the butter in the dough stiffens up). Bake for about 20 minutes, until the dough starts to turn golden brown. Remove and let cool almost completely before you cut out your shapes. You’ll have a lot of “scraps” with this method and will yield less finished cookies.
For square shortbread: Press dough into an edged baking pan along with any toppings you like. I made a half recipe and used a 5×7 pan; my cookies were a about ½ inch thick. Since they were on the thick side, I baked these for about 30-35 minutes, until they started turning golden brown on top. The time will vary depending on the thickness, so just watch them. Once they’re done, let cool and then slice."
1220,https://www.loveandlemons.com/pistachio-coconut-truffles-vegan-gf/,"1 (12 ounce) package of dark (65% cacao) chocolate chips, or chopped semi-sweet baking chocolate (I enjoy the Sunspire brand, which is vegan & gluten free)
½ cup full-fat coconut milk
Tiny splash of vanilla
½ cup raw chopped pistachios
½ cup unsweetened shredded coconut (optional)
Sea salt","Melt the chocolate chips in a large glass bowl over a small pot of simmering water, stirring until smooth. Remove from heat and stir in the coconut milk and vanilla.
Refrigerate for at least 4 hours.
Toast the pistachios with a little bit of sea salt, and spread a thin layer on a plate.
Place the coconut and a few pinches of salt on a separate plate. Scoop 1-inch balls of chocolate mixture and roll them into the toppings. Use your hands to get it all to stick together. Store, covered, in the fridge."
1221,https://www.loveandlemons.com/winter-roasted-kale-salad/,"2 tablespoons extra-virgin olive oil
2-3 tablespoons lemon juice, plus some zest
1 teaspoon honey or agave
1 garlic clove
Sea salt and fresh black pepper
2 tablespoons tahini
Grated pecorino or parmesan cheese, reserve some for garnish (omit if vegan, or replace with nutritional yeast)
Water to thin, as needed
A few pinches of red pepper flakes
Large bunch of kale
Extra-virgin olive oil, for drizzling
2-3 scallions, chopped, white and green parts
¼ cup dried cranberries
½ cup chopped parsley
¼ cup toasted pine nuts or other nuts
½ package tempeh, sliced into ¼″ thick strips
Extra-virgin olive oil
Splash of soy sauce
Splash of balsamic
Drizzle of honey","Preheat the oven to 400 degrees.
Start the dressing: In a small bowl combine the olive oil, lemon juice, zest, honey, and a few pinches salt and pepper. Give your garlic clove a good smash and drop it in. You’re going to fish it out later, after it sits and infuses garlic flavor into the oil (alternatively, just mince it in). Set aside while you work on the other components.
Drizzle the whole kale leaves with olive oil, salt & pepper. Spread into a single layer on a baking sheet (you might need 2). Bake in the oven for 8-12 minutes or until the edges are crispy and the centers are wilted. Remove from the oven and let cool to room temperature. Stack the leaves and chop them, removing the coarser parts of the stems. Set aside.
Start the tempeh: Heat oil in a small skillet. When your pan is hot, add the tempeh. Cook on both sides for a few minutes until it starts to brown. Then add a splash of soy sauce and balsamic. Flip around to coat all sides. Add a drizzle of honey and cook a few minutes longer until the sugar and vinegar caramelize a bit on the edges of the tempeh. (This got sticky in my pan, and some of the sugar burned, but that slight char ends up tasting really good). Remove from heat and chop into bite size pieces.
Finish the dressing: Fish out the garlic clove (it’s ok if some bits stay in, just try to remove the larger pieces of the skin). Whisk in the tahini, cheese or nutritional yeast, water if necessary to thin it, and a few red pepper flakes. Taste and adjust seasonings to your liking.
Toss the kale leaves with some of the dressing, adding as much or little as you like. Add the scallions, cranberries, parsley, and tempeh pieces and toss again. Plate and garnish with pine nuts & more grated cheese.
Serve with extra dressing on the side."
1222,https://www.loveandlemons.com/white-bean-kale-soup/,"A few tablespoons olive oil
2-3 chopped shallots (or about half an onion)
½ cup chopped carrots
2 garlic cloves, minced
1 cup sliced mushrooms
½ cup white wine
3 cups veggie broth (or more)
1 (15-ounce) can white beans
1 tablespoon finely chopped rosemary
1 small bunch kale, chopped, coarse parts of the stems removed
1 tablespoon sherry vinegar
1 tablespoon chopped fresh tarragon
1 tablespoon chopped chives
Sea salt and fresh black pepper
A few pinches of red pepper flakes
Parmesan or pecorino cheese, shaved or grated, for garnish (optional)
Crusty bread, for serving","In a medium pot, heat the oil over medium heat. Add the shallots and a few pinches of salt and pepper, and cook until they’re beginning to turn translucent, 5-7 minutes. Add the carrots, garlic, mushrooms, and a pinch of salt and stir. Continue cooking until the mushrooms wilt down, another 10 minutes or so, stirring occasionally (turn down the heat on your stove slightly if your vegetables start to burn).
Add the white wine and stir to get the bits off the bottom of the pan, and cook until the liquid reduces, 5-7 minutes. Add the broth, white beans, and rosemary and bring to a boil. Add the kale. Reduce heat and simmer for 15-20 minutes or so.
Mix in the sherry vinegar, tarragon, and chives. Toss in a few pinches of red pepper flakes. Taste and add more salt & pepper to your liking.
Serve with freshly grated Parmesan cheese and crusty bread."
1223,https://www.loveandlemons.com/spinach-frittata/,"4 large eggs
¼ cup milk (any kind, I used unsweetened almond milk)
1 garlic clove, minced
Extra-virgin olive oil
2-4 cups fresh spinach
¼ cup or so scallions, chopped (reserve some for garnish)
Pinch of paprika or other spices you like (optional)
Chopped sun dried tomatoes (optional)
Pinch of red pepper flakes (optional)
Grated parmesan or pecorino cheese (also optional)
Sea salt and fresh black pepper (definitely not optional 🙂)","Preheat the oven to 450 degrees.
Crack the eggs into a medium bowl and whisk them together with the milk, salt, pepper, minced garlic, and any spices you want to add. Set aside.
In a medium skillet, sauté the spinach and scallions in a bit of olive oil until the spinach is mostly wilted. Add a pinch of salt.*
Place the cooked spinach into the egg bowl with the sun dried tomatoes, if using, and gently mix.
Pour the whole mixture into your cast iron skillet (add some cheese on top if you want to) and bake in the oven until it puffs up and becomes golden brown. My skillet was a 5″ mini skillet, so I cooked mine for about 20 minutes. If you have a larger skillet and a bigger batch of eggs, you will need to cook it longer. Just watch it and poke at it a bit until your eggs are firm-ish and cooked.
Remove from the oven and let cool. Slice and serve."
1224,https://www.loveandlemons.com/kale-white-bean-crostini/,"1 small baguette, sliced ½ inch thick
1½ cups cannellini beans, drained and rinsed
2 tablespoons extra-virgin olive oil, more for drizzling
3-4 tablespoons fresh lemon juice (about 1 lemon)
½ teaspoon lemon zest
A few teaspoons fresh chopped rosemary (reserve some for garnish)
A few pinches of red pepper flakes
2 garlic cloves, minced (leave ½ of one intact for rubbing on toasted bread)
½ bunch kale (3-4 leaves), stems removed
1 shallot, chopped
Splash of white wine
Sea salt and fresh black pepper
Big shaving of fresh parmesan for each toast","Preheat oven to 350 degrees and drizzle the bread with olive oil.
In a small bowl, place the cannellini beans. Stir in the olive oil, lemon juice, lemon zest, rosemary, red pepper flakes, and a few pinches of salt and pepper. Set aside and let the beans soak up the flavors while you prepare the other ingredients. (Soak for at least 15 minutes, this step can also be done up to a day ahead of time).
Toast the baguette slices in the oven until golden brown. While the slices are still warm, rub with the open side of a cut piece of garlic. Set aside.
Chop your kale in half down the center and then into thin slices (in the other direction). It’ll cook down a lot but if your slices are too long and stringy they’ll be messier to eat. Heat a drizzle of oil in a medium skillet, add the shallots and cook for a couple of minutes until they soften.
Add the kale and garlic, and cook for a minute more. Add a good splash of white wine.
Stir, and cook for another 30 seconds or so, until the kale is nicely wilted but still vibrant green. Remove from heat and set aside.
Mix the cooked kale with the white beans. Taste and adjust seasonings.
Assemble toasts with a baguette slice and a dollop of the kale and bean mixture. Top with the reserved rosemary, red pepper flakes, and a good shaving of parmesan. Taste one and adjust seasonings again — add more herbs if you wish, salt, pepper, or another squeeze of lemon if you like."
1225,https://www.loveandlemons.com/butternut-squash-leek-risotto-2/,"1 tablespoon extra-virgin olive oil
1 cup butternut squash cubes (about 1 cm)
Sea salt and fresh black pepper
¼ cup veggie broth
2 tablespoons extra-virgin olive oil
½ onion, chopped
1 large leek, sliced (white and light green parts only)
2 garlic cloves, minced
1 cup organic arborio rice
½ cup white wine
3 cups veggie broth, more as needed
1-2 tablespoons earth balance butter
¼ cup finely chopped sage
1 teaspoon finely chopped rosemary
¼ cup toasted pine nuts (optional)
¼ – ½ cup freshly grated parmesan or pecorino cheese (omit if vegan)
A few pinches of red pepper flakes
Sea salt and fresh black pepper","First, start your butternut squash: Heat the oil in a medium skillet over medium heat. Add the butternut squash cubes and a few pinches of salt and pepper. Cook until they start to brown, gently flipping, to get color on the other sides, about 5 minutes. Before they start to brown too much, add the veggie broth and stir. Reduce heat to low. Cook until they are tender and cooked through, approximately 20 minutes. If the broth cooks down before they are done, add some more (or some water) to keep them from burning.
When the squash is at least half done, start your risotto: Heat the oil in a large skillet over medium heat. Add the onion, half the leeks, and a bit of salt and pepper. Cook until the onion is translucent but not browning, about 6 minutes. Add the garlic, stir, and cook for about 2 more minutes. Add the rice and mix it together with the onions so the dry rice toasts a little bit, about 1 minute. Add the wine, scrape up anything that’s sticking to the pan, and let the wine simmer down for another minute.
Add the broth 1 ladle at a time, stirring continuously. Each time the liquid cooks down, add another ladle full. Before you add the last ladle of broth, add the cooked butternut squash, the remainder of the leeks, a pat of butter, sage, rosemary, and grated cheese. Stir to combine. Taste and adjust seasonings. Serve immediately. Top with pine nuts, if desired, and a pinch of red pepper flakes."
1226,https://www.loveandlemons.com/kale-egg-avocado-toast/,"Small handful chopped kale
Tiny bit of olive oil
Balsamic vinegar
¼ ripe avocado
1 slice grainy bread, toasted & rubbed with garlic
Lemon, for squeezing
Sea salt and fresh black pepper
Hemp seeds (optional)
Fried or poached egg","Sauté the kale in a little bit of olive oil and a tiny pinch of salt. Once it begins to wilt down, add a splash of balsamic and continue to cook for about a minute longer. Remove from the heat and set aside.
Mash the avocado on the toast and add a squeeze of lemon and some salt. Sprinkle with hemp seeds, if using. Top with the kale and the egg. Sprinkle on a little more salt & pepper, if you wish."
